paper_id,archive_categories,category_count,primary_concern,assignment_method,conditional_information,conditional_probability,marginal_idf,runner_up,runner_up_information,information_margin,full_bundle_support,remainder_support,conditional_tie_count,collector_first_match,matches_collector_first_match
1475,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
4719,Environmental Protection General	Institutional and legal matters,2,Institutional and legal matters,conditional_information,4.062903036387282,0.0171990171990172,4.8989053301529495,Environmental Protection General,1.9459101490553135,2.1169928873319686,7,407,1,Environmental Protection General,False
1505,Environmental Protection General	Science issues,2,Environmental Protection General,conditional_information,3.7203242868215947,0.024226110363391656,2.7819124428209814,Science issues,3.1184414275464305,0.6018828592751642,18,743,1,Environmental Protection General,True
1531,Environmental Protection General	Operation of the Antarctic Treaty system General,2,Environmental Protection General,conditional_information,2.879630516064752,0.056155507559395246,2.7819124428209814,Operation of the Antarctic Treaty system General,2.750716647421113,0.12891386864363907,26,463,1,Environmental Protection General,True
1432,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1421,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1429,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1435,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1489,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1492,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1495,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1513,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
1512,Exchange of Information	Management Plans,2,Exchange of Information,conditional_information,5.021685130282841,0.006593406593406593,2.9946678774982045,Management Plans,4.697445462097262,0.32423966818557926,3,455,1,Exchange of Information,True
4713,Exchange of Information	Science issues,2,Exchange of Information,conditional_information,4.41347146738154,0.012113055181695828,2.9946678774982045,Science issues,3.5988331734291523,0.8146382939523877,9,743,1,Exchange of Information,True
4704,Exchange of Information	Operation of the CEP,2,Operation of the CEP,conditional_information,4.697445462097262,0.00911854103343465,4.940578026553518,Exchange of Information,2.751535313041949,1.945910149055313,3,329,1,Exchange of Information,False
1469,Fauna and Flora_General,1,Fauna and Flora_General,single_archive_category,3.3657756107821735,0.03453521983873421,3.3657756107821735,,,,227,6573,1,Fauna and Flora_General,True
1436,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
1457,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
1519,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
1356,Inspections,1,Inspections,single_archive_category,4.216014649760194,0.014757340635934885,4.216014649760194,,,,97,6573,1,Inspections,True
4722,Institutional and legal matters,1,Institutional and legal matters,single_archive_category,4.8989053301529495,0.007454739084132056,4.8989053301529495,,,,49,6573,1,Institutional and legal matters,True
1479,International Polar Year,1,International Polar Year,single_archive_category,4.542230386214217,0.010649627263045794,4.542230386214217,,,,70,6573,1,International Polar Year,True
1515,International Polar Year,1,International Polar Year,single_archive_category,4.542230386214217,0.010649627263045794,4.542230386214217,,,,70,6573,1,International Polar Year,True
1459,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
1460,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
1509,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
3404,Management Plans,1,Management Plans,single_archive_category,2.6704282093126257,0.06922257720979766,2.6704282093126257,,,,455,6573,1,Management Plans,True
1442,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1478,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1483,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1490,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1493,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1496,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1502,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1506,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1507,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1510,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1517,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1521,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1529,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1528,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1530,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1533,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1535,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1538,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1540,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1542,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1543,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
4701,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1544,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
4700,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1545,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
1427,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
1428,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
1441,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
4729,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
1494,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
1500,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
1536,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
